date,IMCP,ANTAD,AUTOS,TARJETAS
2008-12-01,80.6433569361,89.70995376088644,59.31946180710182,
2009-01-01,78.4197058807,94.92104928950525,57.63192896867586,33.10100463916475
2009-02-01,78.5240424086,95.34867854129416,56.40014507327664,33.39345474207443
2009-03-01,78.6397853586,95.69731368845432,53.96773236107801,33.39337099827392
2009-04-01,78.2256799885,95.75873574302194,50.78890292140821,34.00498935559593
2009-05-01,75.4900823985,94.3855175143433,48.09993670188547,32.50217400583696
2009-06-01,77.9640137029,94.50878031952884,51.308857874802094,34.30789397855294
2009-07-01,78.9250409202,95.38333327522052,50.36976525882623,34.77750841786054
2009-08-01,79.7201799075,96.73750757617333,51.24615676328651,34.62886667368662
2009-09-01,79.4751582403,95.6615708372044,50.80121052884585,35.06263539494864
2009-10-01,80.3220770371,95.647095331165,53.60260185719047,35.48893556581572
2009-11-01,81.1826352669,94.33414242004231,52.81186005352403,35.49016878757082
2009-12-01,81.6941625757,97.30972819462491,53.58483727406558,34.9328907796854
2010-01-01,80.7079508803,97.14134895216844,54.34845625175544,35.431007762275925
2010-02-01,81.0084597767,98.09184067095244,54.67217340011737,36.3197414800476
2010-03-01,81.6145712529,98.3732782358947,56.318398677127966,37.42219881090344
2010-04-01,82.2502395831,98.48541308589398,56.308059374429234,37.089829917533535
2010-05-01,82.6230375645,101.56699014949477,56.49147738170478,38.63764581820626
2010-06-01,82.7619457974,99.91490654265795,53.374780158466436,37.86542295016464
2010-07-01,82.6919950411,100.11353298712453,55.22776271144597,38.41152875299687
2010-08-01,82.6998618842,101.58142168321871,57.68484345845237,38.707065511794426
2010-09-01,83.7865030863,101.18484606150938,57.78722395229665,39.49678445166906
2010-10-01,83.6951142353,102.73550483332339,59.91696253357107,39.64872508925245
2010-11-01,84.4700050089,94.50051569898199,59.61459977809942,39.3750796857515
2010-12-01,84.7412231097,104.6167344384609,61.65799189463049,42.970466324187576
2011-01-01,86.1434784036,104.15425025511018,60.48236534219102,42.173736652553686
2011-02-01,86.0176386027,104.43054971844904,61.69533122402149,42.525075918226065
2011-03-01,85.7181541809,105.23086549041297,60.840422900526356,42.99702420804243
2011-04-01,85.6986296214,109.49632976954291,62.75138657323469,43.56778809996061
2011-05-01,86.1155215421,103.90871064175893,62.149278381433504,44.29114470662728
2011-06-01,86.2663612989,106.91848854423478,61.30724657896436,45.025635628059405
2011-07-01,86.8062524772,107.99221299877783,61.42100474173587,44.31059868477357
2011-08-01,87.190422973,108.32460056398665,63.57424182302055,46.24913282540064
2011-09-01,87.4470362436,109.8349717805166,64.8329491249793,46.62794169120744
2011-10-01,87.6676415865,110.72674617196353,63.70779612272559,46.826194267790605
2011-11-01,86.9091338147,110.047882964139,63.333204630340546,46.95700938335983
2011-12-01,88.0508444447,109.9406992403279,68.72443906786589,45.430455872485965
2012-01-01,86.6914709005,111.70290064786937,66.45550455660623,48.59200145396583
2012-02-01,86.8505545571,110.31239764047412,65.90083011240525,48.70455574722125
2012-03-01,87.7670762264,112.80865101859897,68.65059442446005,49.448098989398744
2012-04-01,88.1109607065,114.73315664452521,69.59777523635594,50.04703317664115
2012-05-01,87.1031132611,115.52358525769077,69.53590927299966,51.68706277962647
2012-06-01,88.4961132947,116.35796180032317,69.43280661483006,49.7928148453254
2012-07-01,88.7051656426,116.27198307767299,69.14194140891988,52.18369012388838
2012-08-01,89.3353312824,115.5455599337341,68.84163402904873,51.945781315268476
2012-09-01,89.6512211059,116.66426998029628,71.42633369290195,51.245590258159034
2012-10-01,89.8101806237,116.59645303127422,68.78427720276281,52.75052158009351
2012-11-01,90.6762829585,117.86920409231325,70.04230275749859,55.039502487371074
2012-12-01,88.8406451672,113.55733090383342,69.34841782366874,53.97170941391175
2013-01-01,90.1061162215,117.3554443311974,71.89471575432135,54.250761249298705
2013-02-01,90.6173991005,117.06519270623087,74.16782745670324,54.10676788406413
