fecha,IGAE_mom,ActividadIndustrial_mom,FBCF_mom,IMCP_mom,ANTAD_mom,AUTOS_mom,TARJETAS_mom,Desempleo_mom,IMSS_mom,EPU_mom,INPC_mom,TC_mom,TIIE_mom,Balanza_mom,BMV_mom,INDPRO_mom
2005-04-01,0.00514110592650141,0.0033720494953612956,-0.019881770169533297,0.0034732857633645864,0.0038286996932406225,-0.009643760350915187,,-0.08179616469999962,0.0024847387882083183,118.27136151279302,0.003555086377438954,-0.0023720753294242947,,382948.6000000015,-0.028314827953471067,0.0021501954438223336
2005-05-01,0.0023378913142551028,0.009013367403409411,0.011006966023840548,0.00642330679624159,-0.010288995183907801,0.008271094669961343,,0.22000872099999969,0.0024848970104507373,-77.49373747369785,-0.0025154195186729567,-0.012951095390438372,,-75772.30000000075,0.05073969853260074,0.0008997205268519437
2005-06-01,-0.008444393557595298,-0.012352408425609696,0.005858970300000266,-0.008146448181955535,0.017524648548752353,-0.0066095416093157056,,-0.0033531591000000027,0.0024066213650435486,-33.27334085797592,-0.0009603399322113404,-0.01380823222567562,,240042.99999999627,0.03945540018584737,0.004487529157463754
2005-07-01,0.00327588786720856,-0.014869186169639725,-0.008649809014245946,0.009315683727389334,0.0169216086477455,-0.012710661091673181,,-0.1834997763999997,0.002558304856144389,31.793531461805934,0.0039060931424357292,-0.013454510963661459,,-788400.6999999993,0.0662370846478808,-0.003171466288216962
2005-08-01,0.012998778876124994,0.02569632837221647,0.01569269706712717,0.006858879636459925,0.005283805326984137,0.04092465578174842,,-0.1973933510000001,0.0038989716469366442,-11.553076683329536,0.0011934037221283944,0.0009435393532468694,,573708.4000000022,-0.011619897932947154,0.003253788346562203
2005-09-01,0.005279217123376867,0.007869568372328217,0.008848506142433266,0.009141667519621421,0.02990983703330574,0.030346267818742945,,-0.0010708481999999186,0.0032620327950461103,-10.149831058300236,0.0039998106733802885,0.0083221386533463,,326981.19999999925,0.12378677677410543,-0.0195638287695461
2005-10-01,0.0028442514735811386,0.0027780121341622888,0.0039832284592860034,0.0024419500954948603,-0.013387284850248982,-0.07499557933231138,,-0.20986419209999996,0.004221420835307299,37.39060904816,0.002451493387983561,0.00508099666085382,,-408564.200000003,-0.022607722644950812,0.012064329407210472
2005-11-01,0.009073965317818455,0.014630795500616856,0.029889593614219834,0.00036358019203674985,-0.003864547828222875,0.036733855748707356,,-0.2170090859,0.0031982146136648737,-49.31779762370872,0.007171532252906232,-0.01525454807163662,,118657.10000000149,0.06576212122826419,0.01117751662149491
2005-12-01,0.006143076188596552,0.012172627698481264,0.013009730970625633,0.006314638030504582,0.03588071553593419,0.039540416003291945,,0.08295412589999973,0.003071147138431485,12.127724481514072,0.006123558829272291,-0.0036623369995449906,,-23235.29999999702,0.05613064228606568,0.005151693564231508
2006-01-01,0.018430597221878564,0.0026710518047217136,0.010883764152905151,0.012005161088327831,0.01198643043749481,-0.01834596008155831,,0.14605488850000015,0.004399130951650676,6.22690095490897,0.005846975488132955,-0.007786991363321949,,1502308.299999997,0.060186746676818004,0.0015766002009156566
